Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Predicted_LTV,Segment,Order Date,City,Category
AS-10285,20,8,3214.236,401.7795,3236.003799999998,Loyalist,2018-12-11,San Francisco,Office Supplies
CT-11995,97,18,3241.898,180.10544444444446,3234.1550799999964,Loyalist,2018-09-25,Rochester,Office Supplies
RS-19420,77,9,3221.29,357.9211111111111,3226.247430000001,Loyalist,2018-10-15,Seattle,Office Supplies
DK-13375,20,23,3318.486,144.28199999999998,3220.26529,Loyalist,2018-12-11,Marion,Office Supplies
AH-10075,35,20,3250.337,162.51685,3218.12148,Loyalist,2018-11-26,New York City,Office Supplies
MA-17560,65,34,4299.161,126.44591176470588,3211.9211100000016,Loyalist,2018-10-27,Houston,Office Supplies
JO-15145,58,13,3254.949,250.3806923076923,3207.0001450000004,Loyalist,2018-11-03,Philadelphia,Office Supplies
RW-19630,90,16,3279.746,204.984125,3193.326124000004,Loyalist,2018-10-02,Dallas,Office Supplies
JL-15505,50,17,3173.874,186.6984705882353,3182.648666000003,Loyalist,2018-11-11,New York City,Office Supplies
KB-16240,5,10,3152.6150000000002,315.2615,3172.6583399999968,Loyalist,2018-12-26,Los Angeles,Office Supplies
GM-14680,153,11,3163.628,287.60254545454546,3167.7610699999996,Loyalist,2018-07-31,Seattle,Furniture
CS-12355,7,22,3202.1620000000003,145.5528181818182,3159.3391480000037,Loyalist,2018-12-24,Roswell,Office Supplies
EB-13750,36,20,3236.314,161.8157,3154.7799279999995,Loyalist,2018-11-25,Seattle,Office Supplies
AS-10090,29,25,3255.31,130.2124,3148.831045999999,Loyalist,2018-12-02,Charlottesville,Office Supplies
GM-14455,17,12,3078.624,256.55199999999996,3143.8251650000025,Loyalist,2018-12-14,Houston,Technology
LP-17095,10,13,3104.439,238.803,3140.6553450000038,Loyalist,2018-12-21,Murray,Office Supplies
JM-15250,38,19,3159.1220000000003,166.26957894736844,3138.7503459999984,Loyalist,2018-11-23,Charlotte,Office Supplies
MS-17770,122,19,3144.678,165.5093684210526,3135.265696000004,Loyalist,2018-08-31,New York City,Office Supplies
SN-20710,80,19,3127.9592,164.62943157894736,3128.7227200000007,Loyalist,2018-10-12,Houston,Office Supplies
BT-11680,21,20,3196.752,159.8376,3122.6102959999994,Loyalist,2018-12-10,Newark,Office Supplies
KT-16465,392,14,3057.1,218.3642857142857,3113.6584300000013,Loyalist,2017-12-04,Los Angeles,Office Supplies
SL-20155,71,8,3046.532,380.8165,3109.162330000001,Loyalist,2018-10-21,Jacksonville,Office Supplies
MG-18145,85,8,3061.543,382.692875,3082.105630000002,Loyalist,2018-10-07,Philadelphia,Office Supplies
EH-14125,153,18,3082.653,171.2585,3072.0930799999974,Loyalist,2018-07-31,Aurora,Office Supplies
AP-10915,99,31,3323.556,107.21148387096774,3067.805980000002,Loyalist,2018-09-23,Palm Coast,Office Supplies
TG-21310,338,9,3058.372,339.8191111111111,3058.3515819999984,Loyalist,2018-01-27,Los Angeles,Office Supplies
EB-14110,114,11,3071.126,279.19327272727276,3048.4717399999963,Loyalist,2018-09-08,Philadelphia,Furniture
CA-12775,121,17,3041.566,178.9156470588235,3047.189669999999,Loyalist,2018-09-01,Tampa,Office Supplies
AS-10045,89,10,3050.692,305.0692,3046.0192719999995,Loyalist,2018-10-03,Jacksonville,Office Supplies
TH-21115,59,9,2942.772,326.9746666666667,3043.5529599999973,Loyalist,2018-11-02,Philadelphia,Office Supplies
MH-18025,50,10,2984.948,298.4948,3036.4667560000003,Loyalist,2018-11-11,Seattle,Furniture
RD-19900,115,21,3133.924,149.2344761904762,3009.6789940000003,Loyalist,2018-09-07,Carlsbad,Office Supplies
SS-20410,111,12,3056.8070000000002,254.7339166666667,3007.357952,Loyalist,2018-09-11,Los Angeles,Office Supplies
FA-14230,98,17,2984.054,175.53258823529413,3001.613670000002,Loyalist,2018-09-24,Long Beach,Technology
CS-11950,26,22,3036.547,138.02486363636365,2990.554487,Loyalist,2018-12-05,Chicago,Office Supplies
CK-12205,40,32,3154.855,98.58921875,2988.6192700000024,Loyalist,2018-11-21,Philadelphia,Office Supplies
BC-11125,203,18,2933.676,162.982,2969.092042,Loyalist,2018-06-11,Peoria,Office Supplies
DK-12835,22,27,3256.48,120.61037037037038,2968.9968050000007,Loyalist,2018-12-09,Salinas,Office Supplies
LS-16975,21,22,2988.674,135.8488181818182,2966.766093999999,Loyalist,2018-12-10,Los Angeles,Office Supplies
JK-16120,118,17,2932.484,172.4990588235294,2959.4206419999987,Loyalist,2018-09-04,Aurora,Office Supplies
PG-18820,37,26,3086.907,118.72719230769232,2958.0262450000037,Loyalist,2018-11-24,San Francisco,Office Supplies
DB-13120,49,14,2973.094,212.36385714285714,2956.282630000002,Loyalist,2018-11-12,Santa Clara,Office Supplies
LT-17110,35,14,2936.252,209.73228571428572,2946.10584,Loyalist,2018-11-26,Lancaster,Office Supplies
MP-17470,719,12,2945.822,245.4851666666667,2945.2177399999982,Loyalist,2017-01-11,New York City,Furniture
CK-12325,121,12,2945.321,245.44341666666665,2939.8491999999983,Loyalist,2018-09-01,Orem,Furniture
ND-18460,184,8,2893.455,361.681875,2939.29891,Loyalist,2018-06-30,Macon,Office Supplies
ML-17410,55,14,2885.26,206.09,2893.6620900000025,Loyalist,2018-11-06,Fairfield,Office Supplies
DS-13180,24,20,2881.8128,144.09064,2891.423254000006,Loyalist,2018-12-07,Detroit,Office Supplies
GH-14410,76,17,2819.4669999999996,165.85099999999997,2889.907658000002,Loyalist,2018-10-16,Glendale,Office Supplies
CC-12685,799,12,2854.1150000000002,237.8429166666667,2886.3438499999984,Loyalist,2016-10-23,Greensboro,Office Supplies
RD-19660,115,4,2745.892,686.473,2886.3004399999963,Loyalist,2018-09-07,Saint Peters,Furniture
LS-16945,179,14,2845.27,203.23357142857142,2879.836346,Loyalist,2018-07-05,Philadelphia,Office Supplies
PV-18985,90,13,2876.046,221.23430769230768,2870.2914959999994,Loyalist,2018-10-02,San Francisco,Office Supplies
BG-11035,29,12,2798.948,233.24566666666666,2868.54595,Loyalist,2018-12-02,Monroe,Office Supplies
TS-21610,56,11,2820.424,256.4021818181818,2852.6686599999994,Loyalist,2018-11-05,Phoenix,Office Supplies
MT-17815,50,10,2890.139,289.01390000000004,2847.4284700000003,Loyalist,2018-11-11,Scottsdale,Office Supplies
BF-11020,75,21,2888.506,137.54790476190476,2846.706197999996,Loyalist,2018-10-17,Green Bay,Office Supplies
CV-12295,255,13,2830.6279999999997,217.74061538461535,2832.2642299999993,Loyalist,2018-04-20,Fresno,Office Supplies
AW-10930,47,16,2852.968,178.3105,2831.8576029999963,Loyalist,2018-11-14,Aurora,Office Supplies
SW-20455,163,8,2835.564,354.4455,2829.080126000003,Loyalist,2018-07-21,Suffolk,Office Supplies
CC-12430,1,19,2870.05,151.05526315789476,2827.6559499999967,Loyalist,2018-12-30,Columbus,Office Supplies
TM-21010,104,15,2819.026,187.93506666666664,2809.0615600000056,Loyalist,2018-09-18,San Francisco,Office Supplies
RD-19585,181,18,2832.904,157.38355555555555,2804.0530480000016,Loyalist,2018-07-03,Henderson,Office Supplies
NS-18640,175,23,2857.753,124.25013043478262,2800.393449999999,Loyalist,2018-07-09,Chicago,Office Supplies
EB-13870,101,11,2767.219,251.56536363636363,2796.871704000002,Loyalist,2018-09-21,Orem,Furniture
JM-16195,58,19,2833.9260000000004,149.15400000000002,2786.7612380000023,Loyalist,2018-11-03,Los Angeles,Office Supplies
BD-11605,98,15,2783.189,185.54593333333332,2785.1546200000057,Loyalist,2018-09-24,Lawrence,Office Supplies
TB-21625,31,15,2797.668,186.5112,2784.910945000003,Loyalist,2018-11-30,Grand Prairie,Office Supplies
LC-16960,437,7,3246.626,463.8037142857143,2775.2073600000017,Loyalist,2017-10-20,Arlington,Office Supplies
JC-15775,159,16,2772.055,173.2534375,2766.310939999997,Loyalist,2018-07-25,San Antonio,Office Supplies
ML-17395,70,20,2722.843,136.14215,2754.073547999996,Loyalist,2018-10-22,Los Angeles,Office Supplies
PF-19165,197,10,2770.0,277.0,2751.6830599999994,Loyalist,2018-06-17,Bloomington,Office Supplies
CS-12250,27,28,2754.216,98.36485714285713,2737.866179999997,Loyalist,2018-12-04,Bossier City,Office Supplies
EA-14035,153,22,2752.441,125.11095454545453,2733.4576349999984,Loyalist,2018-07-31,Charlotte,Office Supplies
BO-11350,138,12,2682.728,223.56066666666666,2723.9623399999996,Loyalist,2018-08-15,Los Angeles,Office Supplies
JL-15850,615,11,2725.256,247.75054545454543,2719.188505999998,Loyalist,2017-04-25,Philadelphia,Office Supplies
KB-16585,231,23,2744.742,119.33660869565219,2717.2169599999997,Loyalist,2018-05-14,Fremont,Office Supplies
EJ-14155,58,8,2656.691,332.086375,2716.8282199999994,Loyalist,2018-11-03,Gulfport,Furniture
MM-18055,62,19,2749.881,144.7305789473684,2713.8627440000023,Loyalist,2018-10-30,Seattle,Office Supplies
MD-17350,118,15,2716.412,181.09413333333333,2706.315000000003,Loyalist,2018-09-04,Fayetteville,Office Supplies
MC-17275,77,13,2725.982,209.69092307692307,2702.609819999998,Loyalist,2018-10-15,Lafayette,Office Supplies
FO-14305,39,15,2678.438,178.56253333333333,2693.4432549999988,Loyalist,2018-11-22,New York City,Office Supplies
CA-12265,57,16,2638.3272,164.89545,2672.661525999999,Loyalist,2018-11-04,Chicago,Office Supplies
JE-16165,21,7,2697.248,385.3211428571429,2672.61398,Loyalist,2018-12-10,Franklin,Office Supplies
BT-11530,92,10,2684.4919999999997,268.44919999999996,2663.4748399999994,Loyalist,2018-09-30,Los Angeles,Office Supplies
DK-13090,43,13,2650.557,203.88899999999998,2649.436550000001,Loyalist,2018-11-18,Seattle,Office Supplies
LC-17140,14,19,2633.582,138.60957894736842,2630.600889999997,Loyalist,2018-12-17,Dallas,Office Supplies
SU-20665,21,18,2595.364,144.1868888888889,2629.237060000001,Loyalist,2018-12-10,Jackson,Office Supplies
SO-20335,30,15,2602.5755,173.50503333333333,2622.782745000002,Loyalist,2018-12-01,Fort Lauderdale,Furniture
RA-19285,6,17,2617.906,153.9944705882353,2592.352535999999,Loyalist,2018-12-25,New York City,Office Supplies
AG-10270,279,14,2582.898,184.4927142857143,2591.5092899999963,Loyalist,2018-03-27,West Jordan,Office Supplies
SC-20695,90,14,2576.408,184.02914285714286,2585.551619999998,Loyalist,2018-10-02,Hialeah,Office Supplies
HA-14920,21,18,2584.158,143.56433333333334,2585.1133279999985,Loyalist,2018-12-10,Pasadena,Office Supplies
NS-18505,7,15,2575.863,171.7242,2580.650039000002,Loyalist,2018-12-24,Dallas,Office Supplies
MZ-17515,283,10,2564.906,256.4906,2579.294043999997,Loyalist,2018-03-23,Redlands,Office Supplies
BS-11755,2,14,2562.382,183.0272857142857,2569.236385000003,Loyalist,2018-12-29,Denver,Office Supplies
SH-19975,30,24,2465.6594999999998,102.7358125,2564.679120000002,Loyalist,2018-12-01,San Francisco,Office Supplies
DE-13255,719,9,2550.874,283.43044444444445,2556.284156000002,Loyalist,2017-01-11,Springfield,Office Supplies
AC-10615,7,18,2537.6859999999997,140.98255555555554,2556.0598319999963,Loyalist,2018-12-24,New York City,Office Supplies
CM-12160,27,7,2533.314,361.902,2548.119930000003,Loyalist,2018-12-04,Brownsville,Office Supplies
FM-14380,146,14,2523.266,180.23328571428573,2542.8421700000017,Loyalist,2018-08-07,Aurora,Office Supplies
HF-14995,22,19,2533.1639999999998,133.32442105263158,2539.087985999997,Loyalist,2018-12-09,Indianapolis,Office Supplies
BT-11305,337,9,2567.656,285.2951111111111,2537.8009940000006,Loyalist,2018-01-28,Costa Mesa,Furniture
JS-16030,29,18,2516.494,139.80522222222223,2536.7799760000016,Loyalist,2018-12-02,Houston,Office Supplies
CC-12610,35,12,2540.631,211.71925,2534.8599899999977,Loyalist,2018-11-26,Philadelphia,Office Supplies
NH-18610,190,9,2518.6659999999997,279.8517777777777,2523.359749999998,Loyalist,2018-06-24,Irving,Office Supplies
EM-13810,133,7,2567.0099999999998,366.7157142857142,2522.326180000003,Loyalist,2018-08-20,Los Angeles,Furniture
AH-10465,231,8,2495.3916,311.92395,2519.556774000001,Loyalist,2018-05-14,New York City,Office Supplies
GZ-14545,158,5,2454.6220000000003,490.92440000000005,2518.2689600000017,Loyalist,2018-07-26,Lawrence,Office Supplies
NZ-18565,86,20,2488.31,124.4155,2513.6862989999986,Loyalist,2018-10-06,Columbus,Office Supplies
JB-16045,8,9,2518.115,279.79055555555556,2501.175809999997,Loyalist,2018-12-23,Columbus,Office Supplies
DJ-13510,49,13,2501.6879999999996,192.43753846153842,2500.399515000003,Loyalist,2018-11-12,Murfreesboro,Office Supplies
FM-14215,8,15,2456.638,163.77586666666667,2485.5226600000033,Loyalist,2018-12-23,Dublin,Office Supplies
MN-17935,35,10,2477.946,247.7946,2477.9378959999976,Loyalist,2018-11-26,Dallas,Office Supplies
NC-18340,225,17,2461.404,144.7884705882353,2474.089182000003,Loyalist,2018-05-20,Lansing,Office Supplies
DB-12970,242,10,2469.6672,246.96671999999998,2468.358001999997,Loyalist,2018-05-03,Los Angeles,Office Supplies
CC-12145,107,11,2471.65,224.69545454545457,2466.626739999998,Loyalist,2018-09-15,Los Angeles,Office Supplies
BP-11095,18,20,2442.044,122.1022,2465.756213999998,Loyalist,2018-12-13,Peoria,Office Supplies
PO-18865,1,13,2493.214,191.7856923076923,2461.180110000003,Loyalist,2018-12-30,Westland,Office Supplies
BS-11590,36,10,2454.928,245.4928,2459.521294000003,Loyalist,2018-11-25,Gilbert,Office Supplies
LL-16840,250,10,2454.554,245.4554,2456.571590000002,Loyalist,2018-04-25,Rochester,Office Supplies
BE-11410,99,5,2261.438,452.2876,2456.484970000001,Loyalist,2018-09-23,Lancaster,Office Supplies
MA-17995,187,12,2453.284,204.44033333333334,2452.5504200000014,Loyalist,2018-06-27,Watertown,Office Supplies
BP-11290,13,16,2475.157,154.6973125,2437.8099000000034,Loyalist,2018-12-18,Evanston,Office Supplies
VM-21685,55,12,2454.866,204.57216666666667,2435.9532500000023,Loyalist,2018-11-06,Westfield,Office Supplies
MC-17590,52,17,2426.067,142.70982352941178,2432.602200000003,Loyalist,2018-11-09,Perth Amboy,Office Supplies
RF-19735,90,14,2341.2960000000003,167.2354285714286,2412.053954000002,Loyalist,2018-10-02,Trenton,Office Supplies
TH-21100,345,7,2422.824,346.11771428571427,2399.4739399999976,Loyalist,2018-01-20,Los Angeles,Office Supplies
LC-16870,28,30,2580.7039999999997,86.02346666666666,2396.2619299999988,Loyalist,2018-12-03,Aurora,Office Supplies
CK-12595,44,25,2372.75,94.91,2370.93703,Loyalist,2018-11-17,Grove City,Office Supplies
CV-12805,6,19,2370.3136,124.75334736842105,2361.564173999998,Loyalist,2018-12-25,New York City,Office Supplies
JG-15115,758,7,2358.676,336.9537142857143,2361.4646200000025,Loyalist,2016-12-03,Des Moines,Technology
NR-18550,211,13,2367.277,182.09823076923078,2360.612200000002,Loyalist,2018-06-03,Aurora,Office Supplies
MK-17905,29,17,2302.368,135.43341176470588,2349.8730099999975,Loyalist,2018-12-02,Manchester,Office Supplies
CL-12700,261,7,2335.586,333.65514285714283,2348.9279760000013,Loyalist,2018-04-14,Springfield,Office Supplies
CM-12235,386,8,2305.712,288.214,2337.962284,Loyalist,2017-12-10,Carrollton,Office Supplies
JF-15415,3,13,2309.432,177.64861538461537,2332.1970700000006,Loyalist,2018-12-28,New York City,Office Supplies
EM-13825,56,16,2339.598,146.224875,2329.3261199999997,Loyalist,2018-11-05,Sioux Falls,Office Supplies
DB-13210,10,21,2332.577,111.07509523809524,2318.9870589999987,Loyalist,2018-12-21,Houston,Office Supplies
MG-17680,93,10,2350.188,235.0188,2317.5977839999973,Loyalist,2018-09-29,Newark,Furniture
DF-13135,700,6,2390.534,398.42233333333337,2295.0500600000028,Loyalist,2017-01-30,Vallejo,Office Supplies
LH-16900,22,15,2295.332,153.02213333333333,2285.121089999998,Loyalist,2018-12-09,Dover,Technology
MC-17605,113,18,2258.192,125.45511111111111,2284.0687840000023,Loyalist,2018-09-09,Detroit,Office Supplies
CC-12670,30,14,2269.7015,162.12153571428573,2282.670814999999,Loyalist,2018-12-01,New York City,Office Supplies
FH-14350,213,14,2271.284,162.23457142857143,2278.648655000002,Loyalist,2018-06-01,Seattle,Office Supplies
KM-16225,15,19,2260.958,118.99778947368422,2272.405964000003,Loyalist,2018-12-16,New York City,Office Supplies
JF-15190,66,18,2239.606,124.42255555555556,2266.91829,Loyalist,2018-10-26,Los Angeles,Office Supplies
JH-16180,405,5,2256.3940000000002,451.27880000000005,2263.1476000000002,Loyalist,2017-11-21,Pueblo,Furniture
GG-14650,44,24,2224.0,92.66666666666667,2258.137505,Loyalist,2018-11-17,Bristol,Office Supplies
TS-21505,12,14,2243.274,160.23385714285715,2255.9136700000026,Loyalist,2018-12-19,Columbia,Office Supplies
LW-16825,89,15,2238.061,149.20406666666668,2252.3849399999963,Loyalist,2018-10-03,Deltona,Office Supplies
DP-13105,7,14,2215.002,158.21442857142856,2252.1820200000016,Loyalist,2018-12-24,Salinas,Office Supplies
NC-18415,42,14,2218.9900000000002,158.49928571428572,2244.401544999998,Loyalist,2018-11-19,Jacksonville,Office Supplies
KN-16390,20,15,2224.0860000000002,148.2724,2235.4981300000004,Loyalist,2018-12-11,Los Angeles,Technology
EN-13780,288,9,2199.366,244.374,2234.368388000002,Loyalist,2018-03-18,New York City,Office Supplies
AR-10405,126,7,2236.128,319.44685714285714,2233.0478000000007,Loyalist,2018-08-27,Franklin,Furniture
MC-18100,42,19,2218.98,116.78842105263158,2223.3118550000027,Loyalist,2018-11-19,El Paso,Office Supplies
PS-18760,108,21,2181.479,103.87995238095237,2218.121744999999,At Risk,2018-09-14,Los Angeles,Office Supplies
EJ-13720,303,8,2162.174,270.27175,2216.5436519999994,At Risk,2018-03-03,San Diego,Office Supplies
JG-15310,3,11,2240.58,203.6890909090909,2216.5398899999964,At Risk,2018-12-28,Providence,Office Supplies
MY-17380,30,13,2254.285,173.40653846153845,2213.029133000002,At Risk,2018-12-01,Parker,Office Supplies
PF-19225,115,10,2206.1279999999997,220.61279999999996,2201.1871399999986,At Risk,2018-09-07,San Francisco,Office Supplies
JL-15235,120,10,2203.7,220.36999999999998,2199.9050000000007,At Risk,2018-09-02,Chicago,Office Supplies
JR-16210,34,10,2201.686,220.16860000000003,2193.6716299999957,At Risk,2018-11-27,Springfield,Office Supplies
GW-14605,29,9,2189.019,243.2243333333333,2191.05467,At Risk,2018-12-02,Seattle,Office Supplies
KN-16450,53,8,2171.962,271.49525,2188.9678839999997,At Risk,2018-11-08,Jacksonville,Office Supplies
BT-11395,303,10,2186.6130000000003,218.66130000000004,2185.177290000002,At Risk,2018-03-03,Detroit,Office Supplies
TS-21160,505,17,2163.6240000000003,127.27200000000002,2178.7591660000026,At Risk,2017-08-13,Toledo,Office Supplies
HA-14905,70,10,2163.3,216.33,2173.6218499999973,At Risk,2018-10-22,New York City,Office Supplies
TB-21280,584,11,2198.45,199.8590909090909,2173.132340000001,At Risk,2017-05-26,Washington,Office Supplies
MH-17455,171,9,2146.694,238.52155555555555,2172.0047299999987,At Risk,2018-07-13,Jacksonville,Furniture
SH-20395,24,15,2180.718,145.38119999999998,2169.318633999997,At Risk,2018-12-07,Arlington,Office Supplies
NM-18520,245,15,2161.979,144.1319333333333,2167.721349999999,At Risk,2018-04-30,Riverside,Office Supplies
JK-15370,45,16,2136.458,133.528625,2165.562610000002,At Risk,2018-11-16,Long Beach,Office Supplies
CR-12580,58,6,2148.852,358.142,2159.8560800000037,At Risk,2018-11-03,Elmhurst,Office Supplies
MH-17785,99,11,2203.7780000000002,200.34345454545456,2159.695379999998,At Risk,2018-09-23,Lindenhurst,Office Supplies
JD-15790,118,7,2152.352,307.4788571428571,2158.594380000003,At Risk,2018-09-04,Coppell,Office Supplies
JR-15700,69,1,863.88,863.88,2153.815140000001,At Risk,2018-10-23,Jacksonville,Technology
DB-12910,22,12,2171.599,180.96658333333335,2137.564239999998,At Risk,2018-12-09,Tampa,Office Supplies
KC-16255,408,10,2120.954,212.0954,2127.9344499999993,At Risk,2017-11-18,San Francisco,Office Supplies
DN-13690,218,11,2139.79,194.52636363636364,2122.04924,At Risk,2018-05-27,San Francisco,Furniture
LC-17050,55,9,2095.064,232.78488888888887,2113.954090000001,At Risk,2018-11-06,Mission Viejo,Furniture
TG-21640,115,10,2074.661,207.4661,2109.881959999999,At Risk,2018-09-07,Long Beach,Office Supplies
RP-19855,29,14,2055.356,146.81114285714287,2103.729425999999,At Risk,2018-12-02,Kenosha,Office Supplies
TS-21430,173,7,2054.14,293.4485714285714,2096.997020000004,At Risk,2018-07-11,Los Angeles,Furniture
RH-19600,535,11,2085.7400000000002,189.61272727272728,2088.406379999999,At Risk,2017-07-14,Huntsville,Office Supplies
XP-21865,44,28,2374.658,84.80921428571428,2078.1028699999993,At Risk,2018-11-17,San Diego,Office Supplies
RB-19705,55,7,2067.45,295.34999999999997,2075.0154200000025,At Risk,2018-11-06,Portland,Office Supplies
CD-11920,41,9,2033.968,225.99644444444445,2063.071619999997,At Risk,2018-11-20,Lake Elsinore,Office Supplies
AF-10870,42,16,2052.908,128.30675,2060.7293699999996,At Risk,2018-11-19,College Station,Office Supplies
PC-18745,3,5,1832.064,366.4128,2026.7271000000019,At Risk,2018-12-28,San Francisco,Office Supplies
LD-17005,415,7,1961.934,280.27628571428573,2026.0447960000008,At Risk,2017-11-11,San Francisco,Office Supplies
NB-18655,20,17,1972.599,116.03523529411764,2019.8743699999968,At Risk,2018-12-11,Dallas,Office Supplies
SG-20470,184,14,1884.798,134.62842857142857,2017.207190000001,At Risk,2018-06-30,New York City,Office Supplies
PG-18895,58,17,1987.164,116.892,2015.4302499999976,At Risk,2018-11-03,Rochester,Office Supplies
DJ-13420,638,5,2012.52,402.504,2014.8002999999992,At Risk,2017-04-02,Warner Robins,Furniture
NF-18595,115,12,2031.472,169.28933333333333,2007.1454600000015,At Risk,2018-09-07,New York City,Office Supplies
VB-21745,55,10,2005.596,200.5596,2003.3036999999977,At Risk,2018-11-06,Columbus,Office Supplies
CY-12745,61,10,2004.0819999999999,200.4082,1999.1328399999977,At Risk,2018-10-31,Oakland,Office Supplies
GD-14590,6,6,1888.07,314.67833333333334,1994.821560000004,At Risk,2018-12-25,Philadelphia,Office Supplies
DB-13615,34,11,1989.05,180.82272727272726,1993.6293299999973,At Risk,2018-11-27,Los Angeles,Office Supplies
HP-14815,31,10,1990.314,199.03140000000002,1988.582460000001,At Risk,2018-11-30,Fort Worth,Office Supplies
KN-16705,99,12,2003.01,166.9175,1973.5529800000015,At Risk,2018-09-23,Fort Collins,Office Supplies
SW-20275,31,7,1966.65,280.95,1970.8842299999983,At Risk,2018-11-30,Jackson,Office Supplies
ML-17755,30,13,2071.9139999999998,159.378,1966.8412190000004,At Risk,2018-12-01,Suffolk,Office Supplies
TP-21565,351,10,1936.6399999999999,193.664,1943.4300349999996,At Risk,2018-01-14,Aurora,Office Supplies
CB-12415,27,12,1949.2,162.43333333333334,1929.3293180000014,At Risk,2018-12-04,Columbus,Office Supplies
BG-11695,37,8,1874.172,234.2715,1921.9351299999983,At Risk,2018-11-24,Cincinnati,Office Supplies
JO-15280,93,11,1934.272,175.84290909090907,1919.804099999998,At Risk,2018-09-29,Los Angeles,Office Supplies
SP-20650,387,15,1872.4360000000001,124.82906666666668,1909.2902599999995,At Risk,2017-12-09,San Jose,Office Supplies
ME-17725,29,13,1908.4532,146.80409230769231,1902.010138999999,At Risk,2018-12-02,Aurora,Office Supplies
KD-16345,42,10,1888.964,188.8964,1901.8256000000024,At Risk,2018-11-19,San Francisco,Office Supplies
JF-15355,106,16,1911.844,119.49025,1899.0446059999986,At Risk,2018-09-16,Austin,Office Supplies
SC-20440,37,10,1874.998,187.4998,1893.3340649999996,At Risk,2018-11-24,Aurora,Office Supplies
NG-18355,49,16,1869.58,116.84875,1879.4434399999977,At Risk,2018-11-12,New York City,Office Supplies
SV-20935,3,13,1903.491,146.4223846153846,1877.884328,At Risk,2018-12-28,New York City,Office Supplies
LR-17035,133,12,1879.306,156.60883333333334,1862.123214000002,At Risk,2018-08-20,Philadelphia,Office Supplies
EG-13900,23,9,1832.02,203.55777777777777,1859.6426999999978,At Risk,2018-12-08,Oceanside,Office Supplies
CD-12790,400,15,1860.732,124.0488,1857.1229400000002,At Risk,2017-11-26,San Diego,Office Supplies
SN-20560,112,15,1860.418,124.02786666666665,1856.4245200000016,At Risk,2018-09-10,Los Angeles,Office Supplies
DS-13030,94,19,1762.213,92.74805263157894,1851.3712950000015,At Risk,2018-09-28,Seattle,Office Supplies
RB-19435,42,13,1864.156,143.3966153846154,1847.953289999999,At Risk,2018-11-19,Saint Louis,Office Supplies
LH-17155,386,19,1739.689,91.56257894736842,1843.8735500000016,At Risk,2017-12-10,San Francisco,Office Supplies
PR-18880,37,12,1840.178,153.34816666666669,1836.982082000003,At Risk,2018-11-24,Oakland,Furniture
AJ-10945,122,9,1829.896,203.32177777777778,1830.6557349999991,At Risk,2018-08-31,Wilmington,Office Supplies
NC-18625,205,9,1821.742,202.41577777777778,1825.7666549999985,At Risk,2018-06-09,Aurora,Office Supplies
AA-10480,260,12,1790.5120000000002,149.20933333333335,1788.5486360000007,At Risk,2018-04-15,Concord,Office Supplies
JM-15265,38,13,1804.146,138.78046153846154,1780.312821999999,At Risk,2018-11-23,New York City,Office Supplies
MF-18250,8,12,1758.3,146.525,1768.9786319999987,At Risk,2018-12-23,Los Angeles,Office Supplies
BW-11200,204,10,1738.406,173.8406,1765.221179999999,At Risk,2018-06-10,Boynton Beach,Office Supplies
DB-13405,188,14,1711.692,122.26371428571429,1756.1849700000012,At Risk,2018-06-26,La Porte,Office Supplies
JM-15535,103,10,1733.443,173.3443,1747.4290599999993,At Risk,2018-09-19,Philadelphia,Furniture
JB-15400,8,16,1791.605,111.9753125,1740.5059999999985,At Risk,2018-12-23,Chicago,Office Supplies
TZ-21580,36,9,1707.286,189.69844444444445,1734.528674999997,At Risk,2018-11-25,Louisville,Office Supplies
VT-21700,1000,9,1736.596,192.9551111111111,1728.4009699999986,At Risk,2016-04-05,Philadelphia,Office Supplies
AH-10030,13,11,1744.7,158.60909090909092,1727.283510000001,At Risk,2018-12-18,Philadelphia,Office Supplies
MV-18190,20,11,1734.574,157.68854545454545,1718.837319999998,At Risk,2018-12-11,New York City,Office Supplies
RA-19945,62,9,1686.9225,187.43583333333333,1703.7603849999975,At Risk,2018-10-30,Murrieta,Office Supplies
EB-13975,1,6,1643.255,273.87583333333333,1702.568180000002,At Risk,2018-12-30,Fairfield,Office Supplies
JP-16135,103,13,1707.71,131.3623076923077,1700.6868139999995,At Risk,2018-09-19,Columbus,Office Supplies
MH-17290,295,10,1691.505,169.15050000000002,1698.8659800000012,At Risk,2018-03-11,Los Angeles,Office Supplies
CR-12730,79,6,1600.55,266.7583333333333,1692.3414500000013,At Risk,2018-10-13,Columbus,Office Supplies
PK-18910,484,3,1441.152,480.384,1690.2710300000006,At Risk,2017-09-03,Philadelphia,Office Supplies
CC-12100,458,12,1685.889,140.49075,1687.6962199999982,At Risk,2017-09-29,Columbus,Office Supplies
BP-11155,90,11,1697.8609999999999,154.351,1673.5308300000013,At Risk,2018-10-02,Columbus,Office Supplies
CA-12055,402,10,1679.7240000000002,167.97240000000002,1672.8767199999995,At Risk,2017-11-24,Houston,Office Supplies
AH-10120,61,16,1735.5140000000001,108.46962500000001,1667.5994499999986,At Risk,2018-10-31,Tucson,Office Supplies
CM-11815,132,10,1673.888,167.3888,1657.2133500000023,At Risk,2018-08-21,Pasadena,Office Supplies
